name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr
Stormsplitter,R,"BR,RG,UR,WR",0.46825396825396826,0.4058252427184466,0.4274425287356322
Sugar Coat,U,"WU,UB,UG,UR",0.5292407684185989,0.5168678683644783,0.5463758470474347
Sunshower Druid,G,"RG,WG,BG,UG",0.5404885924616065,0.5571392487280338,0.5610719608722705
Sunspine Lynx,R,"BR,RG,UR,WR",0.5268195929630907,0.5085458848277675,0.512749751628215
Take Out the Trash,R,"BR,RG,UR,WR",0.5520619364797343,0.5684188713131174,0.5679044534250559
Teapot Slinger,R,"BR,RG,UR,WR",0.5375033766545607,0.5423372348207754,0.538327593545641
Tender Wildguide,G,"RG,WG,BG,UG",0.5622963689892051,0.6202083109631698,0.6088231252004215
Thistledown Players,W,"WU,WG,WB,WR",0.5340068450785534,0.534405113553823,0.5236151603498542
Thornplate Intimidator,B,"UB,BR,WB,BG",0.5347421294299703,0.5230939576083518,0.545605411309974
Thornvault Forager,G,"RG,WG,BG,UG",0.5590350124606773,0.597817527280909,0.5889287793518339
Thought Shucker,U,"WU,UB,UG,UR",0.5107007608657889,0.48098612635991617,0.5194307608100711
Thought-Stalker Warlock,B,"UB,BR,WB,BG",0.5731240978773181,0.6142823306489815,0.6095231790271595
Three Tree Rootweaver,G,"RG,WG,BG,UG",0.542607603401379,0.5654591950741118,0.5485792308602023
Three Tree Scribe,G,"RG,WG,BG,UG",0.5469192810004162,0.5732212947094919,0.5687599631783381
Thundertrap Trainer,U,"WU,UB,UG,UR",0.5437707335053447,0.5578767123287671,0.5789198036006546
Treeguard Duo,G,"RG,WG,BG,UG",0.5530694395628444,0.54688363524716,0.5701410846989712
Treetop Sentries,G,"RG,WG,BG,UG",0.54628089563859,0.5192759387429144,0.5479283079845564
Valley Flamecaller,R,"BR,RG,UR,WR",0.5530002090738031,0.5763680096211665,0.568929503916449
Valley Floodcaller,U,"WU,UB,UG,UR",0.5232361988555552,0.5207287599925636,0.5411939875212706
Valley Mightcaller,G,"RG,WG,BG,UG",0.5641764928118351,0.6601717305151915,0.603324974458995
Valley Questcaller,W,"WU,WG,WB,WR",0.5820395609951339,0.6631176947112603,0.6434952253824828
Valley Rally,R,"BR,RG,UR,WR",0.5276508948835071,0.5061153174140943,0.5159060560835755
Valley Rotcaller,B,"UB,BR,WB,BG",0.5580475222418957,0.5885548714233974,0.5848256361922715
Warren Elder,W,"WU,WG,WB,WR",0.5567889724727011,0.5490895956827502,0.5553351282414624
Warren Warleader,W,"WU,WG,WB,WR",0.572096446041297,0.6090076713684731,0.6309104493542534
War Squeak,R,"BR,RG,UR,WR",0.5090540309376603,0.47610445064871076,0.4889382018694103
Waterspout Warden,U,"WU,UB,UG,UR",0.5163898326412483,0.5040162496537716,0.5201062887511072
Wax-Wane Witness,W,"WU,WG,WB,WR",0.5371337066758344,0.5305527525507344,0.5403682393555811
Wear Down,G,"RG,WG,BG,UG",0.47881934954905714,0.43656716417910446,0.45589273112208895
Whiskerquill Scribe,R,"BR,RG,UR,WR",0.5387865572741234,0.534356269479741,0.518612818261633
Whiskervale Forerunner,W,"WU,WG,WB,WR",0.5462481707624767,0.5581979320531758,0.5588384478823231
Wick's Patrol,B,"UB,BR,WB,BG",0.5671361630997726,0.5782814971006853,0.6035926935109497
"Wick, the Whorled Mind",B,"UB,BR,WB,BG",0.5258585634542161,0.5178571428571429,0.547938144329897
Wildfire Howl,R,"BR,RG,UR,WR",0.5132181749906121,0.51441647597254,0.5294224317707861
Wishing Well,U,"WU,UB,UG,UR",0.5337915234822451,0.4914383561643836,0.5635018495684341
