,name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr,game_in_hand_wr_WU,game_in_hand_wr_UB,game_in_hand_wr_BR,game_in_hand_wr_RG,game_in_hand_wr_WG,game_in_hand_wr_WB,game_in_hand_wr_BG,game_in_hand_wr_UG,game_in_hand_wr_UR,game_in_hand_wr_WR
10,Consumed by Greed,B,"UB,BR,WB,BG",0.5627193054036852,0.5584691358024692,0.5875770224607434,,0.5971198156682027,0.5897614083854529,,,0.567364089993872,0.5954728583545378,,,
11,Valley Rotcaller,B,"UB,BR,WB,BG",0.5580475222418957,0.5885548714233974,0.5848256361922715,,0.5862893583100837,0.5830670926517572,,,0.6001725253396593,0.5829805249788315,,,
12,Feed the Cycle,B,"UB,BR,WB,BG",0.5584516000299304,0.5618435260626289,0.5844635021938572,,0.5904784746372467,0.5793176222300387,,,0.5735425209484757,0.5958881757859241,,,
13,Iridescent Vinelasher,B,"UB,BR,WB,BG",0.5544773492885514,0.5827338129496403,0.5836181640625,,0.5595301655098772,0.6108669596484219,,,0.5835824952432727,0.582741553690553,,,
14,Ruthless Negotiation,B,"UB,BR,WB,BG",0.5625345158041777,0.5789023927079378,0.5776317333646286,,0.5892659826361484,0.5658759645613032,,,0.5659214926949481,0.5838672768878719,,,
15,Scales of Shale,B,"UB,BR,WB,BG",0.559299559521506,0.5589192708333334,0.5770912826533607,,0.580441640378549,0.5992482194671591,,,0.5605786618444847,0.5575945793337098,,,
16,Nocturnal Hunger,B,"UB,BR,WB,BG",0.5529842710789354,0.5459984127953117,0.5701634422948633,,0.5783085924278323,0.5607003891050584,,,0.5643677749543682,0.579679012345679,,,
17,Starscape Cleric,B,"UB,BR,WB,BG",0.5531214609286523,0.5630750766768903,0.5682454503033131,,0.5144478844169247,0.589010989010989,,,0.579997926171713,0.5399511514305653,,,
18,Glidedive Duo,B,"UB,BR,WB,BG",0.5559089528566126,0.5390434358223524,0.5664851553460922,,0.57144128113879,0.5696784073506891,,,0.5688851208139042,0.5655072574193303,,,
19,Bonecache Overseer,B,"UB,BR,WB,BG",0.5522092914501022,0.5756601607347877,0.5653185917951702,,0.5165745856353591,0.4910536779324055,,,0.5261394101876675,0.5725563209830572,,,
20,Scavenger's Talent,B,"UB,BR,WB,BG",0.5436877913569359,0.5314774381368268,0.5651169721353002,,0.5395095367847411,0.473035439137134,,,0.5635263612791702,0.5824665676077266,,,
21,Hazel's Nocturne,B,"UB,BR,WB,BG",0.5495485132570311,0.5275710162539875,0.5644014621650404,,0.5673115679161629,0.5710460891183783,,,0.5524554837246229,0.571951310581734,,,
22,Moonstone Harbinger,B,"UB,BR,WB,BG",0.5471046946625218,0.552933141079153,0.5626422230056729,,0.5475735575085976,0.5294715447154471,,,0.5757914338919925,0.556395238994899,,,
23,Persistent Marshstalker,B,"UB,BR,WB,BG",0.5466814023454288,0.5513717421124829,0.5573900293255132,,0.5771050141911069,0.5346534653465347,,,0.5511245511245512,0.5485786481364497,,,
24,Daggerfang Duo,B,"UB,BR,WB,BG",0.5455566498334137,0.539750575130161,0.5561191819746268,,0.5667380754601495,0.5392375491133057,,,0.5358199657374241,0.5624861845145992,,,
25,Ravine Raider,B,"UB,BR,WB,BG",0.5536782462517813,0.5772489290813898,0.5542895734390658,,0.5214391325776244,0.5673534589554672,,,0.5380091163064256,0.5252035672741373,,,
26,Bonebind Orator,B,"UB,BR,WB,BG",0.5521863765595996,0.5487193146002575,0.5525235358145397,,0.5515393956711193,0.5378978534418949,,,0.5512707745011804,0.5598939118990169,,,
