name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr
Shrike Force,W,"WU,WG,WB,WR",0.5507434505546377,0.5527027027027027,0.5602471678681772
Sinister Monolith,B,"UB,BR,WB,BG",0.5307382995481491,0.49626121635094717,0.5249634426571965
Sonar Strike,W,"WU,WG,WB,WR",0.5604401546489307,0.5638204576257674,0.5829689142004814
Star Charter,W,"WU,WG,WB,WR",0.5513244670362174,0.5365853658536586,0.5537575425123423
Starfall Invocation,W,"WU,WG,WB,WR",0.5641563690059843,0.5732739420935412,0.6018306636155606
Stargaze,B,"UB,BR,WB,BG",0.543387439216492,0.5134420449537241,0.5481863442389758
Starlit Soothsayer,B,"UB,BR,WB,BG",0.5325698035968188,0.5110187861271677,0.5275063051702396
Starscape Cleric,B,"UB,BR,WB,BG",0.5595305578299846,0.5751950815795697,0.579997926171713
Thistledown Players,W,"WU,WG,WB,WR",0.5351713773770302,0.5369542798212444,0.5377837514934289
Thornplate Intimidator,B,"UB,BR,WB,BG",0.5348149693934335,0.5259322760394342,0.5424911660777385
Thought-Stalker Warlock,B,"UB,BR,WB,BG",0.5765427992622381,0.6291564578228911,0.6176514923123304
Valley Questcaller,W,"WU,WG,WB,WR",0.587216927515957,0.6571287617168229,0.6445668290616395
Valley Rotcaller,B,"UB,BR,WB,BG",0.5659589279498781,0.612565445026178,0.6001725253396593
Warren Elder,W,"WU,WG,WB,WR",0.5616141805128965,0.545774272620697,0.561514341049525
Warren Warleader,W,"WU,WG,WB,WR",0.5810613943808532,0.6163742690058479,0.6340710241893979
Wax-Wane Witness,W,"WU,WG,WB,WR",0.5457779209994671,0.5427389705882353,0.550471742766085
Whiskervale Forerunner,W,"WU,WG,WB,WR",0.5362694300518135,0.5287846481876333,0.5509741730856366
Wick's Patrol,B,"UB,BR,WB,BG",0.5647445302034828,0.5734251147267417,0.5894319027536591
"Wick, the Whorled Mind",B,"UB,BR,WB,BG",0.5414998665599146,0.5133136094674556,0.5566944266495836
