name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr
Bakersbane Duo,G,"RG,WG,BG,UG",0.5575088172542417,0.5797278212864296,0.5743144842508218
Bark-Knuckle Boxer,G,"RG,WG,BG,UG",0.5535301456827273,0.5746355243908591,0.5631173800836522
Brambleguard Veteran,G,"RG,WG,BG,UG",0.5485641138636197,0.5656651320571844,0.560029637957025
Bushy Bodyguard,G,"RG,WG,BG,UG",0.5515773571492046,0.5379035183170112,0.5605256343863283
Cache Grab,G,"RG,WG,BG,UG",0.55806795534944,0.5640537798072045,0.577996920530096
Clifftop Lookout,G,"RG,WG,BG,UG",0.5324573286372257,0.5317147192716237,0.5331477891050097
Curious Forager,G,"RG,WG,BG,UG",0.5514855966726734,0.5207547169811321,0.5558376682354884
Druid of the Spade,G,"RG,WG,BG,UG",0.5459874330535993,0.536694187307147,0.5408583812975201
Fecund Greenshell,G,"RG,WG,BG,UG",0.5752876978767086,0.6194948186528497,0.6428392379679144
For the Common Good,G,"RG,WG,BG,UG",0.485340550293189,0.46607669616519176,0.4548088064889919
Galewind Moose,G,"RG,WG,BG,UG",0.5529569406310113,0.5492701705608726,0.5756267940662826
Hazardroot Herbalist,G,"RG,WG,BG,UG",0.5305059970765503,0.5113786875376279,0.5169865544493483
Heaped Harvest,G,"RG,WG,BG,UG",0.5227272727272727,0.5227844123192961,0.5274231370505471
High Stride,G,"RG,WG,BG,UG",0.5388278345316146,0.5389157273215244,0.5445932898865556
Hivespine Wolverine,G,"RG,WG,BG,UG",0.555119938557165,0.5550443081117927,0.5738317757009346
Honored Dreyleader,G,"RG,WG,BG,UG",0.5446025731996305,0.5360050093926112,0.5547925516624612
Hunter's Talent,G,"RG,WG,BG,UG",0.5714547466191218,0.5953459889773424,0.6151490947816827
Innkeeper's Talent,G,"RG,WG,BG,UG",0.5709973208558168,0.6561363400187051,0.6290011400508638
Keen-Eyed Curator,G,"RG,WG,BG,UG",0.556304732146528,0.5793688177107866,0.5889214250854076
Longstalk Brawl,G,"RG,WG,BG,UG",0.5484581967621065,0.5438178973579251,0.5584674461750874
"Lumra, Bellow of the Woods",G,"RG,WG,BG,UG",0.5521055778594004,0.5700495695277851,0.5950827897641746
Mistbreath Elder,G,"RG,WG,BG,UG",0.5490079952620669,0.5933250927070457,0.5802434821279671
Overprotect,G,"RG,WG,BG,UG",0.557130125492778,0.5585036753599839,0.5816546407037659
Pawpatch Formation,G,"RG,WG,BG,UG",0.5437600765490032,0.5373364126250962,0.5553746947974707
Pawpatch Recruit,G,"RG,WG,BG,UG",0.5592846147614032,0.6024069780280447,0.597896940571918
Peerless Recycling,G,"RG,WG,BG,UG",0.5201447130406183,0.47982914095870904,0.5124888226527571
Polliwallop,G,"RG,WG,BG,UG",0.5496317768724538,0.5388285656953022,0.5657682973559841
Rust-Shield Rampager,G,"RG,WG,BG,UG",0.5403864132128389,0.5274502937628887,0.5444757794362818
Scrapshooter,G,"RG,WG,BG,UG",0.5524830942843606,0.573865743602423,0.5744325091203891
Season of Gathering,G,"RG,WG,BG,UG",0.5550830295666261,0.5666833166833167,0.6075838599902771
Stickytongue Sentinel,G,"RG,WG,BG,UG",0.5488447783223267,0.5320087316790663,0.5565999613472249
Stocking the Pantry,G,"RG,WG,BG,UG",0.5086760762887641,0.4816866728224069,0.4879161528976572
Sunshower Druid,G,"RG,WG,BG,UG",0.5404885924616065,0.5571392487280338,0.5610719608722705
Tender Wildguide,G,"RG,WG,BG,UG",0.5622963689892051,0.6202083109631698,0.6088231252004215
Thornvault Forager,G,"RG,WG,BG,UG",0.5590350124606773,0.597817527280909,0.5889287793518339
Three Tree Rootweaver,G,"RG,WG,BG,UG",0.542607603401379,0.5654591950741118,0.5485792308602023
Three Tree Scribe,G,"RG,WG,BG,UG",0.5469192810004162,0.5732212947094919,0.5687599631783381
Treeguard Duo,G,"RG,WG,BG,UG",0.5530694395628444,0.54688363524716,0.5701410846989712
Treetop Sentries,G,"RG,WG,BG,UG",0.54628089563859,0.5192759387429144,0.5479283079845564
Valley Mightcaller,G,"RG,WG,BG,UG",0.5641764928118351,0.6601717305151915,0.603324974458995
Wear Down,G,"RG,WG,BG,UG",0.47881934954905714,0.43656716417910446,0.45589273112208895
