,name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr,game_in_hand_wr_WU,game_in_hand_wr_UB,game_in_hand_wr_BR,game_in_hand_wr_RG,game_in_hand_wr_WG,game_in_hand_wr_WB,game_in_hand_wr_BG,game_in_hand_wr_UG,game_in_hand_wr_UR,game_in_hand_wr_WR
0,Valley Questcaller,W,"WU,WG,WB,WR",0.5820395609951339,0.6631176947112603,0.6434952253824828,0.6664769493454752,,,,0.6451433342610632,0.6445668290616395,,,,0.6325459317585301
1,Warren Warleader,W,"WU,WG,WB,WR",0.572096446041297,0.6090076713684731,0.6309104493542534,0.6047819971870605,,,,0.6445676833879506,0.6340710241893979,,,,0.6189655172413793
2,"Beza, the Bounding Spring",W,"WU,WG,WB,WR",0.5704310025897151,0.6165913320925286,0.6243249324932493,0.6332945285215367,,,,0.6406097956535842,0.6354985519238726,,,,0.5986560781918143
3,Season of the Burrow,W,"WU,WG,WB,WR",0.5682377609627131,0.6020770702377699,0.6169776968593537,0.6052998605299861,,,,0.6390911739003787,0.6091954022988506,,,,0.5931603773584906
4,Hop to It,W,"WU,WG,WB,WR",0.5678451894450711,0.5817406412888959,0.5894552896001471,0.5611362700699877,,,,0.6036577830868723,0.5834740990990991,,,,0.5594734367653973
5,Harvestrite Host,W,"WU,WG,WB,WR",0.5707095042246735,0.6004460966542751,0.5886539982472265,0.5756578947368421,,,,0.5965178780088806,0.5986245244366404,,,,0.5617636766592792
6,Carrot Cake,W,"WU,WG,WB,WR",0.5666328600405679,0.5740364733714584,0.5839514777385042,0.574230060542248,,,,0.5943938426377172,0.5846709470304976,,,,0.543361581920904
7,Caretaker's Talent,W,"WU,WG,WB,WR",0.5579687597236915,0.5674941112520384,0.5830002262614074,0.5591240875912409,,,,0.5856578779773277,0.5964147286821705,,,,0.5789049919484702
8,Intrepid Rabbit,W,"WU,WG,WB,WR",0.5639200862244022,0.5690278081891833,0.5786570272287925,0.5569289279771809,,,,0.5903213691721659,0.5752201996476806,,,,0.5694307057338746
9,Brightblade Stoat,W,"WU,WG,WB,WR",0.5583676727178231,0.5995391243362389,0.5783627198284711,0.577517447657029,,,,0.5736270148056305,0.5963944362421323,,,,0.5656575395295025
10,Essence Channeler,W,"WU,WG,WB,WR",0.5457361077700265,0.5814977973568282,0.5722944355192054,0.5420081967213115,,,,0.5352112676056338,0.6023208026109029,,,,0.5089285714285714
11,Driftgloom Coyote,W,"WU,WG,WB,WR",0.5552676772188967,0.5552240700774407,0.5717904549599757,0.5553485896753593,,,,0.578372513562387,0.5861541231544832,,,,0.5504037191093711
12,Starfall Invocation,W,"WU,WG,WB,WR",0.5452706821078296,0.5455757373771039,0.5705726152379655,0.5511302475780409,,,,0.5650259067357513,0.6018306636155606,,,,0.5233415233415234
13,Feather of Flight,W,"WU,WG,WB,WR",0.5582783537543198,0.5571992874293238,0.5699899621150795,0.5518843572534847,,,,0.5727510917030567,0.5700344431687715,,,,0.5731107036000386
14,Seasoned Warrenguard,W,"WU,WG,WB,WR",0.5628555620185283,0.601757072620295,0.5697640441230185,0.5303197353914002,,,,0.5783072585549229,0.5660313138189245,,,,0.5369444444444444
15,Repel Calamity,W,"WU,WG,WB,WR",0.5534025430940167,0.5605294467578822,0.569741857510304,0.5536616161616161,,,,0.5800441501103752,0.5734030197444832,,,,0.5598931275048241
16,Salvation Swan,W,"WU,WG,WB,WR",0.5494703628577868,0.5447053976102184,0.5697064404509432,0.5357856857257097,,,,0.5853891757506215,0.5695920889987639,,,,0.5827671402100062
17,Builder's Talent,W,"WU,WG,WB,WR",0.5490868024455781,0.5605017761989343,0.5694868238557559,0.5633737185461324,,,,0.5731562722314442,0.5775050437121722,,,,0.5247747747747747
18,Jackdaw Savior,W,"WU,WG,WB,WR",0.5499200079992,0.5515531573574449,0.5662569559102305,0.5477386934673367,,,,0.5817067635043123,0.5804195804195804,,,,0.5507343124165555
19,Whiskervale Forerunner,W,"WU,WG,WB,WR",0.5462481707624767,0.5581979320531758,0.5588384478823231,0.5379912663755458,,,,0.563125,0.5509741730856366,,,,0.5728349741364925
20,Banishing Light,W,"WU,WG,WB,WR",0.5517368257190106,0.540363196125908,0.5571160666965632,0.5490973599081708,,,,0.5666656627413186,0.5618981320338786,,,,0.5443069429948809
21,Sonar Strike,W,"WU,WG,WB,WR",0.547779765320013,0.544883573313734,0.5569861843042302,0.5317471108089735,,,,0.5476601360267993,0.5829689142004814,,,,0.5226811103588355
22,Crumb and Get It,W,"WU,WG,WB,WR",0.5518522594704056,0.5520200315102408,0.5568094740508533,0.5513055047397306,,,,0.5616085893078365,0.5632098027495517,,,,0.5501517194875253
23,Warren Elder,W,"WU,WG,WB,WR",0.5567889724727011,0.5490895956827502,0.5553351282414624,0.5464598592560678,,,,0.5616497943688706,0.561514341049525,,,,0.536537032449839
24,Shrike Force,W,"WU,WG,WB,WR",0.5500356360372727,0.5598658638823261,0.5549870445078553,0.5562442607897153,,,,0.5632891246684351,0.5602471678681772,,,,0.5422124238101413
25,Lifecreed Duo,W,"WU,WG,WB,WR",0.546339340678002,0.5581731762760901,0.5543512574976324,0.5201648145835934,,,,0.5416720010241967,0.5778861172906707,,,,0.4926882108683878
26,Jolly Gerbils,W,"WU,WG,WB,WR",0.5487830609028063,0.559726726933959,0.5490470852017937,0.5355828220858896,,,,0.5653654702646057,0.5603317369466184,,,,0.5234714575485366
27,Rabbit Response,W,"WU,WG,WB,WR",0.5505924812855506,0.5268077191350848,0.5465294302104661,0.5364532019704433,,,,0.5551231018723278,0.528554875020692,,,,0.523445294313269
28,Nettle Guard,W,"WU,WG,WB,WR",0.5501450153275694,0.5598392953720157,0.5443893908481492,0.5379785604900459,,,,0.5432703256661353,0.5555359246171967,,,,0.5406787243561066
29,Flowerfoot Swordmaster,W,"WU,WG,WB,WR",0.5462602314422805,0.5513774540848638,0.5424759027478061,0.5238095238095238,,,,0.545826036193812,0.5101214574898786,,,,0.5465458255806974
30,Wax-Wane Witness,W,"WU,WG,WB,WR",0.5371337066758344,0.5305527525507344,0.5403682393555811,0.5063131313131313,,,,0.5256924198250729,0.550471742766085,,,,0.4835505896958411
31,Star Charter,W,"WU,WG,WB,WR",0.5402809479311876,0.523862998315553,0.5401094243661864,0.507177033492823,,,,0.5250150693188668,0.5537575425123423,,,,0.4889267461669506
32,Pileated Provisioner,W,"WU,WG,WB,WR",0.5339791372031942,0.5237525511999437,0.5366837245522305,0.5240782543265613,,,,0.5487519794887263,0.522887612797375,,,,0.5438173893094747
33,Parting Gust,W,"WU,WG,WB,WR",0.533642858169587,0.5192721405521692,0.5350250046304871,0.5354620816702487,,,,0.5339065018807093,0.5559168669588577,,,,0.5148741418764302
