,name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr,game_in_hand_wr_WU,game_in_hand_wr_UB,game_in_hand_wr_BR,game_in_hand_wr_RG,game_in_hand_wr_WG,game_in_hand_wr_WB,game_in_hand_wr_BG,game_in_hand_wr_UG,game_in_hand_wr_UR,game_in_hand_wr_WR
14,Season of Weaving,U,"WU,UB,UG,UR",0.5537174184861018,0.566340160284951,0.6071049840933191,0.5808031341821743,0.6010252029047416,,,,,,0.6288391462779802,0.59472049689441,
15,Wick's Patrol,B,"UB,BR,WB,BG",0.5671361630997726,0.5782814971006853,0.6035926935109497,,0.6101293650122601,0.5893689381534198,,,0.5894319027536591,0.6153618906942393,,,
16,Valley Mightcaller,G,"RG,WG,BG,UG",0.5641764928118351,0.6601717305151915,0.603324974458995,,,,0.5498154981549815,0.6199582195082758,,0.5977403156384505,0.6271576524741082,,
17,Shoreline Looter,U,"WU,UB,UG,UR",0.5579889782597064,0.6183584170793864,0.6019767597168425,0.5843900696552956,0.6267049113153428,,,,,,0.5979013295242281,0.5802395209580838,
18,Hired Claw,R,"BR,RG,UR,WR",0.566935064935065,0.6631919988730807,0.6012027935851009,,,0.6247765708785921,0.5917990395271518,,,,,0.5835156819839533,0.574116965836711
19,Darkstar Augur,B,"UB,BR,WB,BG",0.5668039521136979,0.6003603603603603,0.6006415805285401,,0.5609302325581396,0.6132270445822262,,,0.6102865540044086,0.6082402234636871,,,
20,Pawpatch Recruit,G,"RG,WG,BG,UG",0.5592846147614032,0.6024069780280447,0.597896940571918,,,,0.5648637657584384,0.6106663047903379,,0.5949793930310978,0.6065186584789797,,
21,Fell,B,"UB,BR,WB,BG",0.5623655730429142,0.5773490180636905,0.5961761888261552,,0.6065225097483162,0.5931662870159453,,,0.5893405600722674,0.6087724642095644,,,
22,Downwind Ambusher,B,"UB,BR,WB,BG",0.5689168134892322,0.5809561196894356,0.5960801702731465,,0.5999306839186691,0.5966171698298751,,,0.5866739316571963,0.6048250084947333,,,
23,"Lumra, Bellow of the Woods",G,"RG,WG,BG,UG",0.5521055778594004,0.5700495695277851,0.5950827897641746,,,,0.5687352710133543,0.5644317641464575,,0.6119402985074627,0.6111111111111112,,
24,Azure Beastbinder,U,"WU,UB,UG,UR",0.5471063257065949,0.6005427020851185,0.5923965080259082,0.5767397521448999,0.6120975609756097,,,,,,0.5932773109243697,0.564373897707231,
25,Savor,B,"UB,BR,WB,BG",0.5645166177789629,0.5810629052283074,0.5916716748607963,,0.6081907359345445,0.5750845229151015,,,0.5839537076167874,0.5993754557863834,,,
26,Osteomancer Adept,B,"UB,BR,WB,BG",0.5636936245810958,0.5868949098741639,0.59048762911362,,0.5925233644859813,0.5884047533309327,,,0.6015228426395939,0.592338835253815,,,
