name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr
Starlit Soothsayer,B,"UB,BR,WB,BG",0.478349465104432,0.4617691154422789,0.4807467911318553
Starscape Cleric,B,"UB,BR,WB,BG",0.5145388459791004,0.49165596919127086,0.5144478844169247
Stormchaser's Talent,U,"WU,UB,UG,UR",0.5680095731950539,0.6024006001500375,0.6105409153952843
Sugar Coat,U,"WU,UB,UG,UR",0.5308951676789015,0.5359840954274354,0.5649137808180134
Thornplate Intimidator,B,"UB,BR,WB,BG",0.5177980132450332,0.4970664928292047,0.5422468727873495
Thought Shucker,U,"WU,UB,UG,UR",0.5155342744709541,0.48772712782913613,0.5258066529364039
Thought-Stalker Warlock,B,"UB,BR,WB,BG",0.5596875787351978,0.615030233227757,0.6158389849048348
Thundertrap Trainer,U,"WU,UB,UG,UR",0.543655267443317,0.5547091412742382,0.5838211814795103
Valley Floodcaller,U,"WU,UB,UG,UR",0.529773156899811,0.5228102189781022,0.5504187604690117
Valley Rotcaller,B,"UB,BR,WB,BG",0.5453391367428364,0.5838383838383838,0.5862893583100837
Waterspout Warden,U,"WU,UB,UG,UR",0.47017452461578535,0.4727838258164852,0.49488875526157544
Wick's Patrol,B,"UB,BR,WB,BG",0.559375,0.5785800240673887,0.6101293650122601
"Wick, the Whorled Mind",B,"UB,BR,WB,BG",0.520992011889281,0.5298153034300792,0.5600971266693646
Wishing Well,U,"WU,UB,UG,UR",0.5641711229946524,0.5625,0.6206896551724138
