,name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr,game_in_hand_wr_WU,game_in_hand_wr_UB,game_in_hand_wr_BR,game_in_hand_wr_RG,game_in_hand_wr_WG,game_in_hand_wr_WB,game_in_hand_wr_BG,game_in_hand_wr_UG,game_in_hand_wr_UR,game_in_hand_wr_WR
10,Overprotect,G,"RG,WG,BG,UG",0.557130125492778,0.5585036753599839,0.5816546407037659,,,,0.5711325966850829,0.575286475439749,,0.5889372455426084,0.5886287625418061,,
11,Mistbreath Elder,G,"RG,WG,BG,UG",0.5490079952620669,0.5933250927070457,0.5802434821279671,,,,0.530560271646859,0.5488515598217346,,0.5678362573099415,0.6069185854357166,,
12,Cache Grab,G,"RG,WG,BG,UG",0.55806795534944,0.5640537798072045,0.577996920530096,,,,0.5394919168591225,0.5318708609271523,,0.5925155925155925,0.5696088037988996,,
13,Galewind Moose,G,"RG,WG,BG,UG",0.5529569406310113,0.5492701705608726,0.5756267940662826,,,,0.5621598995395563,0.5635647554497161,,0.5859413504189256,0.5880546350925402,,
14,Scrapshooter,G,"RG,WG,BG,UG",0.5524830942843606,0.573865743602423,0.5744325091203891,,,,0.5446182152713891,0.5666052793124616,,0.592270369750711,0.5905965846085607,,
15,Bakersbane Duo,G,"RG,WG,BG,UG",0.5575088172542417,0.5797278212864296,0.5743144842508218,,,,0.5452334373182467,0.5680334458916224,,0.5924278746796726,0.5676263338031005,,
16,Hivespine Wolverine,G,"RG,WG,BG,UG",0.555119938557165,0.5550443081117927,0.5738317757009346,,,,0.5634562144834621,0.5485638891708109,,0.5922812127631405,0.5844752818733738,,
17,Treeguard Duo,G,"RG,WG,BG,UG",0.5530694395628444,0.54688363524716,0.5701410846989712,,,,0.554742409970292,0.5715728678355909,,0.5677669767116582,0.5842358271632224,,
18,Three Tree Scribe,G,"RG,WG,BG,UG",0.5469192810004162,0.5732212947094919,0.5687599631783381,,,,0.5141896938013443,0.5253754039156054,,0.5646114864864865,0.5868925445215817,,
19,Polliwallop,G,"RG,WG,BG,UG",0.5496317768724538,0.5388285656953022,0.5657682973559841,,,,0.5417937289858472,0.5448331684504002,,0.5678851689735399,0.5848493520297616,,
20,Bark-Knuckle Boxer,G,"RG,WG,BG,UG",0.5535301456827273,0.5746355243908591,0.5631173800836522,,,,0.5532786885245902,0.5611829289888436,,0.573072678543276,0.5734283532705523,,
21,Sunshower Druid,G,"RG,WG,BG,UG",0.5404885924616065,0.5571392487280338,0.5610719608722705,,,,0.5005952380952381,0.5257352941176471,,0.5298936300281208,0.581302011292261,,
22,Bushy Bodyguard,G,"RG,WG,BG,UG",0.5515773571492046,0.5379035183170112,0.5605256343863283,,,,0.5425599660369348,0.5469959815740468,,0.5755187252353968,0.546077684691546,,
23,Brambleguard Veteran,G,"RG,WG,BG,UG",0.5485641138636197,0.5656651320571844,0.560029637957025,,,,0.5607737005492319,0.5456753474564836,,0.5600928972324366,0.5865905431122822,,
24,Longstalk Brawl,G,"RG,WG,BG,UG",0.5484581967621065,0.5438178973579251,0.5584674461750874,,,,0.5361193293885601,0.5475766703176341,,0.5738880039210881,0.5712917079616783,,
25,Stickytongue Sentinel,G,"RG,WG,BG,UG",0.5488447783223267,0.5320087316790663,0.5565999613472249,,,,0.5192627956034196,0.5393978219090326,,0.5590496665816419,0.5720513490166141,,
26,Curious Forager,G,"RG,WG,BG,UG",0.5514855966726734,0.5207547169811321,0.5558376682354884,,,,0.5238513959111892,0.5580246913580247,,0.560386267920194,0.5673571876961707,,
27,Pawpatch Formation,G,"RG,WG,BG,UG",0.5437600765490032,0.5373364126250962,0.5553746947974707,,,,0.514559894109861,0.5475968579416856,,0.5697563306258958,0.5614276960784313,,
28,Honored Dreyleader,G,"RG,WG,BG,UG",0.5446025731996305,0.5360050093926112,0.5547925516624612,,,,0.4731958762886598,0.4688008681497558,,0.5677513542587115,0.5006090133982948,,
29,Three Tree Rootweaver,G,"RG,WG,BG,UG",0.542607603401379,0.5654591950741118,0.5485792308602023,,,,0.5239535363255207,0.5467423721036935,,0.5581487058148705,0.5615539417271852,,
