,name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr,game_in_hand_wr_WU,game_in_hand_wr_UB,game_in_hand_wr_BR,game_in_hand_wr_RG,game_in_hand_wr_WG,game_in_hand_wr_WB,game_in_hand_wr_BG,game_in_hand_wr_UG,game_in_hand_wr_UR,game_in_hand_wr_WR
10,Ethereal Armor,W,"WU,WG,WB,WR",0.5572772551189817,0.5615309126594701,0.5772000841131322,0.6036044536705039,,,,0.532068311195446,0.5309358081979891,,,,0.553472467869355
11,Split Up,W,"WU,WG,WB,WR",0.5472332866831736,0.5592598500558302,0.5758196721311475,0.5782728706624606,,,,0.5543595263724435,0.5854819516065054,,,,0.5906291834002677
12,Trapped in the Screen,W,"WU,WG,WB,WR",0.5567306499841534,0.5529865125240848,0.574551033754213,0.5907320438914733,,,,0.5568439626922107,0.5680115471853736,,,,0.5784943431906361
13,Surgical Suite // Hospital Room,W,"WU,WG,WB,WR",0.554803244620232,0.5534726669383478,0.5720823798627003,0.6062450544768397,,,,0.5300887077439463,0.5263157894736842,,,,0.5712656784492588
14,Glimmer Seeker,W,"WU,WG,WB,WR",0.5574766946882397,0.5866434117249916,0.5696132596685083,0.5796975706494795,,,,0.5542081447963801,0.5631497456314974,,,,0.5804387568555759
15,Reluctant Role Model,W,"WU,WG,WB,WR",0.5550709803747051,0.5951920753805267,0.5678561845988731,0.5827849902187444,,,,0.5536097212294496,0.5601789709172259,,,,0.577175697865353
16,Unsettling Twins,W,"WU,WG,WB,WR",0.5564341630750286,0.5634793732011513,0.567640939485308,0.5677008177008177,,,,0.5434136678771871,0.5746387228569266,,,,0.5793646201030033
17,Exorcise,W,"WU,WG,WB,WR",0.5525650672377534,0.5532038271962888,0.566793711291091,0.5692028742193271,,,,0.5584272144908328,0.5667422788344093,,,,0.5815432204846194
18,Shardmage's Rescue,W,"WU,WG,WB,WR",0.5539862773613753,0.5636075577983805,0.5650601555298178,0.5881189177628061,,,,0.5475874280655157,0.5353198047778063,,,,0.5597753185781355
19,Veteran Survivor,W,"WU,WG,WB,WR",0.5572470885365511,0.601215644820296,0.564888000715841,0.5560604199926317,,,,0.5477967306325515,0.5201793721973094,,,,0.5894647740591222
20,Fear of Abduction,W,"WU,WG,WB,WR",0.5477083863308743,0.5366228683254124,0.5626946622274729,0.581007338643919,,,,0.5495322619333174,0.5523748600671677,,,,0.5561559807214839
21,Seized from Slumber,W,"WU,WG,WB,WR",0.545355823824486,0.5384873273434357,0.5605951686627694,0.5737400351303877,,,,0.5423103527784182,0.562736660929432,,,,0.5552500180910341
22,Jump Scare,W,"WU,WG,WB,WR",0.5544659604987311,0.544576489963057,0.5546641756873089,0.5581107983798997,,,,0.5388104185564339,0.5030444964871195,,,,0.5646570089475926
23,Lionheart Glimmer,W,"WU,WG,WB,WR",0.5476132923558594,0.5427347214913929,0.55409447652895,0.5770664790714034,,,,0.5208108108108108,0.5273972602739726,,,,0.5535032412751976
24,Fear of Surveillance,W,"WU,WG,WB,WR",0.5540751078031779,0.5618621671071355,0.5537565584263383,0.5681506090808416,,,,0.5264478360861384,0.5315358361774744,,,,0.561427732079906
25,Friendly Ghost,W,"WU,WG,WB,WR",0.5495306755396718,0.5387453874538746,0.553113812781342,0.5546782471377812,,,,0.5361344537815126,0.5005202913631633,,,,0.5719262469198743
26,Fear of Immobility,W,"WU,WG,WB,WR",0.54775714583768,0.5271650167589056,0.5484805941759884,0.5602077247646868,,,,0.5301307561114269,0.5336351875808538,,,,0.5521723256663016
27,Grand Entryway // Elegant Rotunda,W,"WU,WG,WB,WR",0.5479513500210382,0.5266606620130602,0.5442643151449805,0.5713177267652013,,,,0.4884722574106916,0.5183495749533485,,,,0.5325782486907806
28,Emerge from the Cocoon,W,"WU,WG,WB,WR",0.5165736827275289,0.5029445561620224,0.5416065154032631,0.531000275558005,,,,0.5195402298850574,0.5508278145695364,,,,0.5070079219987812
29,Patched Plaything,W,"WU,WG,WB,WR",0.5462169897365469,0.5380817628996327,0.5383445237096097,0.5367576243980738,,,,0.5103661226290251,0.5345962433777492,,,,0.5553701355049729
