name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr
Ticket Booth // Tunnel of Hate,R,"BR,RG,UR,WR",0.5635826614512652,0.5550645007166747,0.556203605514316
"Toby, Beastie Befriender",W,"WU,WG,WB,WR",0.5974880028437703,0.645478374836173,0.6317479736962839
Trapped in the Screen,W,"WU,WG,WB,WR",0.5758355394807164,0.5690401114614652,0.5784943431906361
Trial of Agony,R,"BR,RG,UR,WR",0.5644820295983086,0.5369613670133729,0.5565661400989309
Turn Inside Out,R,"BR,RG,UR,WR",0.5779826948145685,0.5819455167089446,0.5786799608806622
Unidentified Hovership,W,"WU,WG,WB,WR",0.5881645569620253,0.6409484380880692,0.6303521243180691
Unsettling Twins,W,"WU,WG,WB,WR",0.5743973849700722,0.5778498609823911,0.5793646201030033
Untimely Malfunction,R,"BR,RG,UR,WR",0.5497244188832974,0.5356227575602255,0.5455533811698196
Unwanted Remake,W,"WU,WG,WB,WR",0.5188141391106044,0.46745562130177515,0.48211586901763226
Vengeful Possession,R,"BR,RG,UR,WR",0.5567619047619048,0.5384944396920445,0.5554180661127807
Veteran Survivor,W,"WU,WG,WB,WR",0.5786287831995058,0.6310421905560213,0.5894647740591222
Vicious Clown,R,"BR,RG,UR,WR",0.5645896223728427,0.5563455786919475,0.548111352060114
Violent Urge,R,"BR,RG,UR,WR",0.5502406869335184,0.5304518664047151,0.5338053097345132
Waltz of Rage,R,"BR,RG,UR,WR",0.539563244469654,0.5478723404255319,0.5482388973966309
